"","day","pft","date","dbh","N_co","SMP","NPP","FSDS","water_def","H20_mort_rate","e_frac","c_repro","light"
"351",87,"latedi",2003-03-29 11:30:00,500,800,-86631.9361979167,-1.16025089946561,23662080.0109863,0,-3.11904761904762e-19,0.0941061453349794,0,0.70986240032959
"352",87,"latedt",2003-03-29 11:30:00,500,800,-86631.9361979167,-1.16025089946561,23662080.0109863,0,-1.94444444444444e-19,0.0939424887937405,0,0.70986240032959
"353",88,"earlydi",2003-03-30 11:30:00,500,800,-127624.460611979,-1.46498902404346,21410459.6580505,0,-3.11904761904762e-19,0.0601259160195923,0,0.642313789741516
"354",88,"earlydt",2003-03-30 11:30:00,500,800,-127624.460611979,-1.46498902404346,21410459.6580505,0,-1.94444444444444e-19,0.072322415421456,0,0.642313789741516
"355",88,"latedi",2003-03-30 11:30:00,500,800,-127624.460611979,-1.46498902404346,21410459.6580505,0,-3.11904761904762e-19,0.0941061453349794,0,0.642313789741516
"356",88,"latedt",2003-03-30 11:30:00,500,800,-127624.460611979,-1.46498902404346,21410459.6580505,0,-1.94444444444444e-19,0.0939424887937405,0,0.642313789741516
"357",89,"earlydi",2003-03-31 11:30:00,500,800,-161271.791015625,-1.66333473571285,15481799.7815609,0,-3.11904761904762e-19,0.0601259160195923,0,0.464453993446827
"358",89,"earlydt",2003-03-31 11:30:00,500,800,-161271.791015625,-1.66333473571285,15481799.7815609,0,-1.94444444444444e-19,0.072322415421456,0,0.464453993446827
"359",89,"latedi",2003-03-31 11:30:00,500,800,-161271.791015625,-1.66333473571285,15481799.7815609,0,-3.11904761904762e-19,0.0941061453349794,0,0.464453993446827
"360",89,"latedt",2003-03-31 11:30:00,500,800,-161271.791015625,-1.66333473571285,15481799.7815609,0,-1.94444444444444e-19,0.0939424887937405,0,0.464453993446827
"361",90,"earlydi",2003-04-01 11:30:00,500,800,-190409.186848958,-1.82563482667319,18046799.5601177,0,-3.11904761904762e-19,0.0601259160195923,0,0.541403986803532
"362",90,"earlydt",2003-04-01 11:30:00,500,800,-190409.186848958,-1.82563482667319,18046799.5601177,0,-1.94444444444444e-19,0.072322415421456,0,0.541403986803532
"363",90,"latedi",2003-04-01 11:30:00,500,800,-190409.186848958,-1.82563482667319,18046799.5601177,0,-3.11904761904762e-19,0.0941061453349794,0,0.541403986803532
"364",90,"latedt",2003-04-01 11:30:00,500,800,-190409.186848958,-1.82563482667319,18046799.5601177,0,-1.94444444444444e-19,0.0939424887937405,0,0.541403986803532
"365",91,"earlydi",2003-04-02 11:30:00,500,800,-221266.161458333,-1.65488954262401,18988379.5818329,0,-3.11904761904762e-19,0.0601259160195923,0,0.569651387454987
"366",91,"earlydt",2003-04-02 11:30:00,500,800,-221266.161458333,-1.65488954262401,18988379.5818329,0,-1.94444444444444e-19,0.072322415421456,0,0.569651387454987
"367",91,"latedi",2003-04-02 11:30:00,500,800,-221266.161458333,-1.65488954262401,18988379.5818329,0,-3.11904761904762e-19,0.0941061453349794,0,0.569651387454987
"368",91,"latedt",2003-04-02 11:30:00,500,800,-221266.161458333,-1.65488954262401,18988379.5818329,0,-1.94444444444444e-19,0.0939424887937405,0,0.569651387454987
"369",92,"earlydi",2003-04-03 11:30:00,500,800,-190799.422526042,-0.915578903368441,9322379.91228104,0,-3.11904761904762e-19,0.0601259160195923,0,0.279671397368431
"370",92,"earlydt",2003-04-03 11:30:00,500,800,-190799.422526042,-0.915578903368441,9322379.91228104,0,-1.94444444444444e-19,0.072322415421456,0,0.279671397368431
"371",92,"latedi",2003-04-03 11:30:00,500,800,-190799.422526042,-0.915578903368441,9322379.91228104,0,-3.11904761904762e-19,0.0941061453349794,0,0.279671397368431
"372",92,"latedt",2003-04-03 11:30:00,500,800,-190799.422526042,-0.915578903368441,9322379.91228104,0,-1.94444444444444e-19,0.0939424887937405,0,0.279671397368431
"373",93,"earlydi",2003-04-04 11:30:00,500,800,-31439.4377797445,0.210578595942934,12310559.7344398,0,-3.11904761904762e-19,0.0601259160195923,31.6530774379713,0.369316792033196
"374",93,"earlydt",2003-04-04 11:30:00,500,800,-31439.4377797445,0.210578595942934,12310559.7344398,0,-1.94444444444444e-19,0.072322415421456,38.0738817366295,0.369316792033196
"375",93,"latedi",2003-04-04 11:30:00,500,800,-31439.4377797445,0.210578595942934,12310559.7344398,0,-3.11904761904762e-19,0.0941061453349794,49.5418498856041,0.369316792033196
"376",93,"latedt",2003-04-04 11:30:00,500,800,-31439.4377797445,0.210578595942934,12310559.7344398,0,-1.94444444444444e-19,0.0939424887937405,49.4556934739267,0.369316792033196
"377",94,"earlydi",2003-04-05 11:30:00,500,800,-13871.4575195312,0.0788313671364449,17849519.8661149,0,-3.11904761904762e-19,0.0601259160195923,11.8495204003888,0.535485595983446
"378",94,"earlydt",2003-04-05 11:30:00,500,800,-13871.4575195312,0.0788313671364449,17849519.8661149,0,-1.94444444444444e-19,0.072322415421456,14.2531872057082,0.535485595983446
"379",94,"latedi",2003-04-05 11:30:00,500,800,-13871.4575195312,0.0788313671364449,17849519.8661149,0,-3.11904761904762e-19,0.0941061453349794,18.5462902317435,0.535485595983446
"380",94,"latedt",2003-04-05 11:30:00,500,800,-13871.4575195312,0.0788313671364449,17849519.8661149,0,-1.94444444444444e-19,0.0939424887937405,18.5140370595268,0.535485595983446
"381",95,"earlydi",2003-04-06 11:30:00,500,800,-22651.5055338542,0.229293457232416,16905420.2237606,0,-3.11904761904762e-19,0.0601259160195923,34.4661978834955,0.507162606712818
"382",95,"earlydt",2003-04-06 11:30:00,500,800,-22651.5055338542,0.229293457232416,16905420.2237606,0,-1.94444444444444e-19,0.072322415421456,41.4576416684616,0.507162606712818
"383",95,"latedi",2003-04-06 11:30:00,500,800,-22651.5055338542,0.229293457232416,16905420.2237606,0,-3.11904761904762e-19,0.0941061453349794,53.944808526684,0.507162606712818
"384",95,"latedt",2003-04-06 11:30:00,500,800,-22651.5055338542,0.229293457232416,16905420.2237606,0,-1.94444444444444e-19,0.0939424887937405,53.8509950913356,0.507162606712818
"385",96,"earlydi",2003-04-07 11:30:00,500,800,-37445.201578776,0.341122184681808,17836740.1028708,0,-3.11904761904762e-19,0.0601259160195923,51.2757095714956,0.535102203086123
"386",96,"earlydt",2003-04-07 11:30:00,500,800,-37445.201578776,0.341122184681808,17836740.1028708,0,-1.94444444444444e-19,0.072322415421456,61.6769508750809,0.535102203086123
"387",96,"latedi",2003-04-07 11:30:00,500,800,-37445.201578776,0.341122184681808,17836740.1028708,0,-3.11904761904762e-19,0.0941061453349794,80.2542347216298,0.535102203086123
"388",96,"latedt",2003-04-07 11:30:00,500,800,-37445.201578776,0.341122184681808,17836740.1028708,0,-1.94444444444444e-19,0.0939424887937405,80.1146675294176,0.535102203086123
"389",97,"earlydi",2003-04-08 11:30:00,500,800,-46346.4125976562,0.174508003874507,18550619.5375443,0,-3.11904761904762e-19,0.0601259160195923,26.2311339642633,0.556518586126328
"390",97,"earlydt",2003-04-08 11:30:00,500,800,-46346.4125976562,0.174508003874507,18550619.5375443,0,-1.94444444444444e-19,0.072322415421456,31.5521008764529,0.556518586126328
"391",97,"latedi",2003-04-08 11:30:00,500,800,-46346.4125976562,0.174508003874507,18550619.5375443,0,-3.11904761904762e-19,0.0941061453349794,41.0556889368288,0.556518586126328
"392",97,"latedt",2003-04-08 11:30:00,500,800,-46346.4125976562,0.174508003874507,18550619.5375443,0,-1.94444444444444e-19,0.0939424887937405,40.9842904959973,0.556518586126328
"393",98,"earlydi",2003-04-09 11:30:00,500,800,-71441.7062174479,-0.220999157227197,23188860.033989,0,-3.11904761904762e-19,0.0601259160195923,0,0.695665801019669
"394",98,"earlydt",2003-04-09 11:30:00,500,800,-71441.7062174479,-0.220999157227197,23188860.033989,0,-1.94444444444444e-19,0.072322415421456,0,0.695665801019669
"395",98,"latedi",2003-04-09 11:30:00,500,800,-71441.7062174479,-0.220999157227197,23188860.033989,0,-3.11904761904762e-19,0.0941061453349794,0,0.695665801019669
"396",98,"latedt",2003-04-09 11:30:00,500,800,-71441.7062174479,-0.220999157227197,23188860.033989,0,-1.94444444444444e-19,0.0939424887937405,0,0.695665801019669
"397",99,"earlydi",2003-04-10 11:30:00,500,800,-106943.059244792,-0.565012511196983,25180919.9581146,0,-3.11904761904762e-19,0.0601259160195923,0,0.755427598743439
"398",99,"earlydt",2003-04-10 11:30:00,500,800,-106943.059244792,-0.565012511196983,25180919.9581146,0,-1.94444444444444e-19,0.072322415421456,0,0.755427598743439
"399",99,"latedi",2003-04-10 11:30:00,500,800,-106943.059244792,-0.565012511196983,25180919.9581146,0,-3.11904761904762e-19,0.0941061453349794,0,0.755427598743439
"400",99,"latedt",2003-04-10 11:30:00,500,800,-106943.059244792,-0.565012511196983,25180919.9581146,0,-1.94444444444444e-19,0.0939424887937405,0,0.755427598743439
"401",100,"earlydi",2003-04-11 11:30:00,500,800,-142964.363932292,-0.915095187133375,23891940.3179169,0,-3.11904761904762e-19,0.0601259160195923,0,0.716758209537506
"402",100,"earlydt",2003-04-11 11:30:00,500,800,-142964.363932292,-0.915095187133375,23891940.3179169,0,-1.94444444444444e-19,0.072322415421456,0,0.716758209537506
"403",100,"latedi",2003-04-11 11:30:00,500,800,-142964.363932292,-0.915095187133375,23891940.3179169,0,-3.11904761904762e-19,0.0941061453349794,0,0.716758209537506
"404",100,"latedt",2003-04-11 11:30:00,500,800,-142964.363932292,-0.915095187133375,23891940.3179169,0,-1.94444444444444e-19,0.0939424887937405,0,0.716758209537506
"405",101,"earlydi",2003-04-12 11:30:00,500,800,-172900.864583333,-1.14793683842436,25421039.7445679,0,-3.11904761904762e-19,0.0601259160195923,0,0.762631192337036
"406",101,"earlydt",2003-04-12 11:30:00,500,800,-172900.864583333,-1.14793683842436,25421039.7445679,0,-1.94444444444444e-19,0.072322415421456,0,0.762631192337036
"407",101,"latedi",2003-04-12 11:30:00,500,800,-172900.864583333,-1.14793683842436,25421039.7445679,0,-3.11904761904762e-19,0.0941061453349794,0,0.762631192337036
"408",101,"latedt",2003-04-12 11:30:00,500,800,-172900.864583333,-1.14793683842436,25421039.7445679,0,-1.94444444444444e-19,0.0939424887937405,0,0.762631192337036
"409",102,"earlydi",2003-04-13 11:30:00,500,800,-195631.25,-1.32439538156177,25776719.9752808,0,-3.11904761904762e-19,0.0601259160195923,0,0.773301599258423
"410",102,"earlydt",2003-04-13 11:30:00,500,800,-195631.25,-1.32439538156177,25776719.9752808,0,-1.94444444444444e-19,0.072322415421456,0,0.773301599258423
"411",102,"latedi",2003-04-13 11:30:00,500,800,-195631.25,-1.32439538156177,25776719.9752808,0,-3.11904761904762e-19,0.0941061453349794,0,0.773301599258423
"412",102,"latedt",2003-04-13 11:30:00,500,800,-195631.25,-1.32439538156177,25776719.9752808,0,-1.94444444444444e-19,0.0939424887937405,0,0.773301599258423
"413",103,"earlydi",2003-04-14 11:30:00,500,800,-212312.770182292,-1.5032091003377,22407839.8527145,0,-3.11904761904762e-19,0.0601259160195923,0,0.672235195581436
"414",103,"earlydt",2003-04-14 11:30:00,500,800,-212312.770182292,-1.5032091003377,22407839.8527145,0,-1.94444444444444e-19,0.072322415421456,0,0.672235195581436
"415",103,"latedi",2003-04-14 11:30:00,500,800,-212312.770182292,-1.5032091003377,22407839.8527145,0,-3.11904761904762e-19,0.0941061453349794,0,0.672235195581436
"416",103,"latedt",2003-04-14 11:30:00,500,800,-212312.770182292,-1.5032091003377,22407839.8527145,0,-1.94444444444444e-19,0.0939424887937405,0,0.672235195581436
"417",104,"earlydi",2003-04-15 11:30:00,500,800,-225531.569010417,-1.63049912771385,22088519.9855804,0,-3.11904761904762e-19,0.0601259160195923,0,0.662655599567413
"418",104,"earlydt",2003-04-15 11:30:00,500,800,-225531.569010417,-1.63049912771385,22088519.9855804,0,-1.94444444444444e-19,0.072322415421456,0,0.662655599567413
"419",104,"latedi",2003-04-15 11:30:00,500,800,-225531.569010417,-1.63049912771385,22088519.9855804,0,-3.11904761904762e-19,0.0941061453349794,0,0.662655599567413
"420",104,"latedt",2003-04-15 11:30:00,500,800,-225531.569010417,-1.63049912771385,22088519.9855804,0,-1.94444444444444e-19,0.0939424887937405,0,0.662655599567413
"421",105,"earlydi",2003-04-16 11:30:00,500,800,-238237.953125,-1.77088284035563,23081399.9725342,0,-3.11904761904762e-19,0.0601259160195923,0,0.692441999176025
"422",105,"earlydt",2003-04-16 11:30:00,500,800,-238237.953125,-1.77088284035563,23081399.9725342,0,-1.94444444444444e-19,0.072322415421456,0,0.692441999176025
"423",105,"latedi",2003-04-16 11:30:00,500,800,-238237.953125,-1.77088284035563,23081399.9725342,2866.08059895833,1.13050956958881e-06,0.0941061453349794,0,0.692441999176025
"424",105,"latedt",2003-04-16 11:30:00,500,800,-238237.953125,-1.77088284035563,23081399.9725342,15409.5205729167,6.20049756386389e-06,0.0939424887937405,0,0.692441999176025
"425",106,"earlydi",2003-04-17 11:30:00,500,800,-249216.982421875,-1.87087730810163,19269000.2506256,33721.769140625,1.33013644943573e-05,0.0601259160195923,0,0.578070007518768
"426",106,"earlydt",2003-04-17 11:30:00,500,800,-249216.982421875,-1.87087730810163,19269000.2506256,60523.6375,2.43535588988093e-05,0.072322415421456,0,0.578070007518768
"427",106,"latedi",2003-04-17 11:30:00,500,800,-249216.982421875,-1.87087730810163,19269000.2506256,60523.6375,2.38732125694441e-05,0.0941061453349794,0,0.578070007518768
"428",106,"latedt",2003-04-17 11:30:00,500,800,-249216.982421875,-1.87087730810163,19269000.2506256,60523.6375,2.43535588988093e-05,0.0939424887937405,0,0.578070007518768
"429",107,"earlydi",2003-04-18 11:30:00,500,800,-69590.2993621826,0.963526234772871,21295079.7337532,60523.6375,2.38732125694441e-05,0.0601259160195923,144.832243686569,0.638852392012596
"430",107,"earlydt",2003-04-18 11:30:00,500,800,-69590.2993621826,0.963526234772871,21295079.7337532,60523.6375,2.43535588988093e-05,0.072322415421456,174.211361551787,0.638852392012596
"431",107,"latedi",2003-04-18 11:30:00,500,800,-69590.2993621826,0.963526234772871,21295079.7337532,60523.6375,2.38732125694441e-05,0.0941061453349794,226.684349709003,0.638852392012596
"432",107,"latedt",2003-04-18 11:30:00,500,800,-69590.2993621826,0.963526234772871,21295079.7337532,60523.6375,2.43535588988093e-05,0.0939424887937405,226.290131281564,0.638852392012596
"433",108,"earlydi",2003-04-19 11:30:00,500,800,-2245.005859375,1.40431504551088,13702859.9155426,60523.6375,2.38732125694441e-05,0.0601259160195923,211.089321228594,0.411085797466278
"434",108,"earlydt",2003-04-19 11:30:00,500,800,-2245.005859375,1.40431504551088,13702859.9155426,60523.6375,2.43535588988093e-05,0.072322415421456,253.908640260098,0.411085797466278
"435",108,"latedi",2003-04-19 11:30:00,500,800,-2245.005859375,1.40431504551088,13702859.9155426,60523.6375,2.38732125694441e-05,0.0941061453349794,330.386689422364,0.411085797466278
"436",108,"latedt",2003-04-19 11:30:00,500,800,-2245.005859375,1.40431504551088,13702859.9155426,60523.6375,2.43535588988093e-05,0.0939424887937405,329.812126064469,0.411085797466278
"437",109,"earlydi",2003-04-20 11:30:00,500,800,-3992.47292073568,1.31226279363545,14542560.0906372,60523.6375,2.38732125694441e-05,0.0601259160195923,197.252506314402,0.436276802719116
"438",109,"earlydt",2003-04-20 11:30:00,500,800,-3992.47292073568,1.31226279363545,14542560.0906372,60523.6375,2.43535588988093e-05,0.072322415421456,237.265037258559,0.436276802719116
"439",109,"latedi",2003-04-20 11:30:00,500,800,-3992.47292073568,1.31226279363545,14542560.0906372,60523.6375,2.38732125694441e-05,0.0941061453349794,308.72998293886,0.436276802719116
"440",109,"latedt",2003-04-20 11:30:00,500,800,-3992.47292073568,1.31226279363545,14542560.0906372,60523.6375,2.43535588988093e-05,0.0939424887937405,308.193081963853,0.436276802719116
"441",110,"earlydi",2003-04-21 11:30:00,500,800,-6225.84875488281,1.35262744697684,11720159.8485947,60523.6375,2.38732125694441e-05,0.0601259160195923,203.319910706813,0.35160479545784
"442",110,"earlydt",2003-04-21 11:30:00,500,800,-6225.84875488281,1.35262744697684,11720159.8485947,60523.6375,2.43535588988093e-05,0.072322415421456,244.563210326806,0.35160479545784
"443",110,"latedi",2003-04-21 11:30:00,500,800,-6225.84875488281,1.35262744697684,11720159.8485947,60523.6375,2.38732125694441e-05,0.0941061453349794,318.226387773212,0.35160479545784
"444",110,"latedt",2003-04-21 11:30:00,500,800,-6225.84875488281,1.35262744697684,11720159.8485947,60523.6375,2.43535588988093e-05,0.0939424887937405,317.672971949319,0.35160479545784
"445",111,"earlydi",2003-04-22 11:30:00,500,800,-8724.91739908854,0.872857935792126,15001919.4560051,60523.6375,2.38732125694441e-05,0.0601259160195923,131.20345736118,0.450057583680153
"446",111,"earlydt",2003-04-22 11:30:00,500,800,-8724.91739908854,0.872857935792126,15001919.4560051,60523.6375,2.43535588988093e-05,0.072322415421456,157.817985590682,0.450057583680153
"447",111,"latedi",2003-04-22 11:30:00,500,800,-8724.91739908854,0.872857935792126,15001919.4560051,60523.6375,2.38732125694441e-05,0.0941061453349794,205.35323940611,0.450057583680153
"448",111,"latedt",2003-04-22 11:30:00,500,800,-8724.91739908854,0.872857935792126,15001919.4560051,76265.0182291666,3.06875906684026e-05,0.0939424887937405,204.996117129198,0.450057583680153
"449",112,"earlydi",2003-04-23 11:30:00,500,800,-11241.6801350911,1.28640130069471,11110319.8516846,109665.6515625,4.3257007005208e-05,0.0601259160195923,193.365141432661,0.333309595550537
"450",112,"earlydt",2003-04-23 11:30:00,500,800,-11241.6801350911,1.28640130069471,11110319.8516846,158391.758854167,6.37338267770335e-05,0.072322415421456,232.58912316886,0.333309595550537
"451",112,"latedi",2003-04-23 11:30:00,500,800,-11241.6801350911,1.28640130069471,11110319.8516846,219072.659765625,8.64119935742184e-05,0.0941061453349794,302.645669405706,0.333309595550537
"452",112,"latedt",2003-04-23 11:30:00,500,800,-11241.6801350911,1.28640130069471,11110319.8516846,271130.905078125,0.000109097911805245,0.0939424887937405,302.119349436914,0.333309595550537
"453",113,"earlydi",2003-04-24 11:30:00,500,800,-5235.17034912109,1.28558776905265,6727500.17874241,297396.629557292,0.000117306448325376,0.0601259160195923,193.242855594687,0.201825005362272
"454",113,"earlydt",2003-04-24 11:30:00,500,800,-5235.17034912109,1.28558776905265,6727500.17874241,336377.8703125,0.00013535204781622,0.072322415421456,232.442031735422,0.201825005362272
"455",113,"latedi",2003-04-24 11:30:00,500,800,-5235.17034912109,1.28558776905265,6727500.17874241,376765.527734375,0.000148613069273003,0.0941061453349794,302.454273588353,0.201825005362272
"456",113,"latedt",2003-04-24 11:30:00,500,800,-5235.17034912109,1.28558776905265,6727500.17874241,428219.254166667,0.000172307271319444,0.0939424887937405,301.928286468997,0.201825005362272
"457",114,"earlydi",2003-04-25 11:30:00,500,800,-3186.94123840332,1.70473112193577,16417440.2973175,492051.343229167,0.000194086918718171,0.0601259160195923,256.246300683738,0.492523208919525
"458",114,"earlydt",2003-04-25 11:30:00,500,800,-3186.94123840332,1.70473112193577,16417440.2973175,564875.055989583,0.000227294963005332,0.072322415421456,308.225680956308,0.492523208919525
"459",114,"latedi",2003-04-25 11:30:00,500,800,-3186.94123840332,1.70473112193577,16417440.2973175,644748.335807292,0.000254317399123987,0.0941061453349794,401.064186794874,0.492523208919525
"460",114,"latedt",2003-04-25 11:30:00,500,800,-3186.94123840332,1.70473112193577,16417440.2973175,729994.450911458,0.000293735862390563,0.0939424887937405,400.366710796978,0.492523208919525
