yr,month,day,pft,date,dbh,N_co,SMP,NPP,c_repro,FSDS,nppseed_pft_day,water_def,H20_mort_rate,e_frac,ED2_R,light
2002,03,414,ST_DT,2002-03-04T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,415,ST_DT,2002-03-05T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,416,ST_DT,2002-03-06T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,417,ST_DT,2002-03-07T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,418,ST_DT,2002-03-08T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,419,ST_DT,2002-03-09T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,420,ST_DT,2002-03-10T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,421,ST_DT,2002-03-11T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,422,ST_DT,2002-03-12T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,423,ST_DT,2002-03-13T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
2002,03,424,ST_DT,2002-03-14T00:00:00Z,172.73672427786025,12143.61848602993,-118497.90954589844,0.40430388382668314,116.97316185379373,21740335.400390625,0.1157653142116312,0,0,0.014545653534382112,0.3618694029639794,0.4348067080078125
